Brand,Model,Derivative,Introduced,Discontinued,Package
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 58kWh 5dr Auto,2023-04-27,2024-04-25,Comfort/Exterior+
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 58kWh 5dr Auto,2023-04-27,2024-06-27,Comfort/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 58kWh 5dr Auto,2023-04-27,2024-04-25,Exterior+/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 58kWh 5dr Auto,2023-04-27,2024-04-25,Comfort/Exterior+/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-05-17,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-04-25,Interior Plus
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-04-25,Exterior Plus S
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-05-17,Driver Assist
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-04-25,Interior+/Exterior+
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-04-25,Interior+/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-04-25,Exterior+ S/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2023-04-27,2024-04-25,Interior+/Ext+ S/DAP
VOLKSWAGEN,ID.3 HATCHBACK SPECIAL EDITIONS,150kW Pro Launch Edition 1 58kWh 5dr Auto,2023-05-31,2023-08-02,
VOLKSWAGEN,ID.3 HATCHBACK SPECIAL EDITIONS,150kW Pro Launch Edition 2 58kWh 5dr Auto,2023-05-31,2023-08-02,
VOLKSWAGEN,ID.3 HATCHBACK SPECIAL EDITIONS,150kW Pro Launch Edition 3 58kWh 5dr Auto,2023-05-31,2023-08-02,
VOLKSWAGEN,ID.3 HATCHBACK SPECIAL EDITIONS,150kW Pro S Launch Edition 4 77kWh 5dr Auto,2023-05-31,2023-08-02,
VOLKSWAGEN,CALIFORNIA DIESEL ESTATE,2.0 TDI Surf 4dr DSG,2023-03-21,,
VOLKSWAGEN,CALIFORNIA DIESEL ESTATE,2.0 TDI Surf 4dr DSG,2023-03-21,,5 Seat
VOLKSWAGEN,ID.3 HATCHBACK,150kW Business Pro 58kWh 5dr Auto,2023-01-19,2023-04-27,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Style Pro 58kWh 5dr Auto,2023-01-19,2023-04-27,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Tour Pro S 77kWh 5dr Auto,2023-01-19,2023-04-27,
VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 150 Style Edition 5dr,2022-11-03,2023-10-04,
VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI Style Edition 5dr,2022-11-03,2023-10-04,
VOLKSWAGEN,GOLF HATCHBACK,1.5 eTSI 150 Style Edition 5dr DSG,2022-11-03,2023-10-04,
VOLKSWAGEN,TIGUAN ESTATE SPECIAL EDITION,1.5 TSI 150 R-Line Edition 5dr DSG,2022-11-03,2023-11-13,
VOLKSWAGEN,TIGUAN ESTATE SPECIAL EDITION,2.0 TDI R-Line Edition 5dr DSG,2022-11-03,2023-11-13,
VOLKSWAGEN,TIGUAN ESTATE SPECIAL EDITION,2.0 TDI 4Motion R-Line Edition 5dr DSG,2022-11-03,2022-12-15,
VOLKSWAGEN,GOLF HATCHBACK SPECIAL EDITION,2.0 TSI 333 R 20 Years 4Motion 5dr DSG,2022-10-06,2023-10-04,
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Life 5dr DSG,2022-03-31,,
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Life 5dr LWB DSG,2022-03-31,,6 Seat
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Life 5dr DSG,2022-03-31,,6 Seat
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Life 5dr LWB DSG,2022-03-31,,
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Style 5dr DSG,2022-03-31,,6 Seat
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Style 5dr LWB DSG,2022-03-31,,
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Style 5dr LWB DSG,2022-03-31,,6 Seat
VOLKSWAGEN,MULTIVAN DIESEL ESTATE,2.0 TDI Style 5dr DSG,2022-03-31,,
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Life 5dr DSG,2022-01-01,,
VOLKSWAGEN,MULTIVAN ESTATE SPECIAL EDITION,1.4 TSI eHybrid Energetic 5dr DSG,2022-01-01,2022-03-04,
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Style 5dr DSG,2022-01-01,,
VOLKSWAGEN,MULTIVAN ESTATE,1.5 TSI Life 5dr DSG,2022-01-01,2023-11-01,
VOLKSWAGEN,MULTIVAN ESTATE,2.0 TSI Style 5dr DSG,2022-01-01,,
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Life 5dr LWB DSG,2022-01-01,,
VOLKSWAGEN,MULTIVAN ESTATE SPECIAL EDITION,1.4 TSI eHybrid Energetic 5dr LWB DSG,2022-01-01,2022-03-04,
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Style 5dr LWB DSG,2022-01-01,,
VOLKSWAGEN,MULTIVAN ESTATE,1.5 TSI Life 5dr LWB DSG,2022-01-01,2023-11-01,
VOLKSWAGEN,MULTIVAN ESTATE,2.0 TSI Style 5dr LWB DSG,2022-01-01,,
VOLKSWAGEN,MULTIVAN ESTATE SPECIAL EDITION,1.4 TSI eHybrid Energetic 5dr LWB DSG,2022-01-01,2022-03-04,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Life 5dr DSG,2022-01-01,,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Life 5dr LWB DSG,2022-01-01,,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Style 5dr LWB DSG,2022-01-01,,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE SPECIAL EDITION,1.4 TSI eHybrid Energetic 5dr DSG,2022-01-01,2022-03-04,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,1.4 TSI eHybrid Style 5dr DSG,2022-01-01,,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,1.5 TSI Life 5dr DSG,2022-01-01,2023-11-01,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,1.5 TSI Life 5dr LWB DSG,2022-01-01,2023-11-01,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,2.0 TSI Style 5dr DSG,2022-01-01,,6 Seat
VOLKSWAGEN,MULTIVAN ESTATE,2.0 TSI Style 5dr LWB DSG,2022-01-01,,6 Seat
VOLKSWAGEN,CADDY CALIFORNIA DIESEL ESTATE,2.0 TDI 5dr,2022-01-20,2023-08-01,
VOLKSWAGEN,CADDY CALIFORNIA DIESEL ESTATE,2.0 TDI 122 5dr DSG,2022-01-20,2023-08-01,
VOLKSWAGEN,CADDY CALIFORNIA ESTATE,1.5 TSI 5dr,2022-01-20,2023-08-01,
VOLKSWAGEN,CADDY CALIFORNIA ESTATE,1.5 TSI 5dr DSG,2022-01-20,2023-08-01,
VOLKSWAGEN,CADDY CALIFORNIA MAXI DIESEL ESTATE,2.0 TDI 5dr,2022-01-20,2023-08-01,
VOLKSWAGEN,CADDY CALIFORNIA MAXI DIESEL ESTATE,2.0 TDI 122 5dr DSG,2022-01-20,2023-08-01,
VOLKSWAGEN,CADDY CALIFORNIA MAXI ESTATE,1.5 TSI 5dr,2022-01-20,2023-08-01,
VOLKSWAGEN,CADDY CALIFORNIA MAXI ESTATE,1.5 TSI 5dr DSG,2022-01-20,2023-08-01,
VOLKSWAGEN,T-ROC CABRIOLET,1.0 TSI Style 2dr,2022-02-03,2024-01-26,
VOLKSWAGEN,T-ROC CABRIOLET,1.5 TSI EVO Style 2dr,2022-02-03,,
VOLKSWAGEN,T-ROC CABRIOLET,1.5 TSI EVO Style 2dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC CABRIOLET,1.5 TSI EVO R-Line 2dr,2022-02-03,,
VOLKSWAGEN,T-ROC CABRIOLET,1.5 TSI EVO R-Line 2dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,1.0 TSI Life 5dr,2022-02-03,2024-02-02,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Life 5dr,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Life 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI EVO Life 5dr,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Style 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,2.0 TSI 4MOTION Style 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI EVO Style 5dr,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,1.0 TSI Style 5dr,2022-02-03,2024-02-02,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Style 5dr,2022-02-03,,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI 150 EVO Style 5dr,2022-02-03,2024-04-04,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI 150 EVO Style 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI 150 4MOTION Style 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO R-Line 5dr,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO R-Line 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,2.0 TSI 4MOTION R-Line 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI 150 EVO R-Line 5dr,2022-02-03,2024-04-04,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI 150 EVO R-Line 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC DIESEL HATCHBACK,2.0 TDI 150 4MOTION R-Line 5dr DSG,2022-02-03,,
VOLKSWAGEN,T-ROC HATCHBACK,2.0 TSI 300 4MOTION R 5dr DSG,2022-02-03,,
VOLKSWAGEN,ID.5 COUPE,128kW Tech Pro 77kWh 5dr Auto,2022-01-27,2023-08-01,
VOLKSWAGEN,ID.5 COUPE,128kW Max Pro 77kWh 5dr Auto,2022-01-27,2022-12-15,
VOLKSWAGEN,ID.5 COUPE,150kW Tech Pro Performance 77kWh 5dr Auto,2022-01-27,2023-10-04,
VOLKSWAGEN,ID.5 COUPE,150kW Max Pro Performance 77kWh 5dr Auto,2022-01-27,2022-12-15,
VOLKSWAGEN,ID.5 COUPE,220kW 4MOTION GTX Max 77kWh 5dr Auto,2022-01-27,2023-04-04,
VOLKSWAGEN,ID.4 ESTATE,128kW Family Pro 77kWh 5dr Auto,2022-01-13,2022-08-03,135kW Ch
VOLKSWAGEN,ID.4 ESTATE,128kW Life Pro 77kWh 5dr Auto,2022-01-13,2022-08-03,135kW Ch
VOLKSWAGEN,ID. BUZZ ESTATE SPECIAL EDITIONS,150kW 1ST Edition Pro 77kWh 5dr Auto,2022-07-13,2024-04-01,
VOLKSWAGEN,T-CROSS ESTATE SPECIAL EDITION,1.0 TSI 110 SE Edition 5dr,2022-06-01,2023-03-06,
VOLKSWAGEN,T-CROSS ESTATE SPECIAL EDITION,1.0 TSI 110 SE Edition 5dr DSG,2022-06-01,2023-03-06,
VOLKSWAGEN,ID.5 COUPE,128kW Style Pro 77kWh 5dr Auto,2022-06-09,2023-08-01,
VOLKSWAGEN,ID.5 COUPE,150kW Style Pro Performance 77kWh 5dr Auto,2022-06-09,2023-11-07,
VOLKSWAGEN,ID.5 COUPE,220kW 4MOTION GTX Style 77kWh 5dr Auto,2022-06-09,2023-11-07,
VOLKSWAGEN,ID. BUZZ ESTATE,150kW Life Pro 77kWh 5dr Auto,2022-07-13,2024-06-27,
VOLKSWAGEN,ID. BUZZ ESTATE,150kW Style Pro 77kWh 5dr Auto,2022-07-13,2024-06-27,
VOLKSWAGEN,ID.4 ESTATE,125kW Life Ed Pure Perf 52kWh 5dr Auto,2022-08-03,2023-09-27,110kW Ch
VOLKSWAGEN,ID.4 ESTATE,109kW Life Ed Pure 52kWh 5dr Auto,2022-08-03,2023-08-01,110kW Ch
VOLKSWAGEN,ID.4 ESTATE,109kW Style Ed Pure 52kWh 5dr Auto,2022-08-03,2023-08-01,110kW Ch
VOLKSWAGEN,ID.4 ESTATE,128kW Life Ed Pro 77kWh 5dr Auto,2022-08-03,2023-08-01,125kW Ch
VOLKSWAGEN,ID.4 ESTATE,125kW Style Ed Pure Perf 52kWh 5dr Auto,2022-08-03,2023-10-04,110kW C
VOLKSWAGEN,ID.4 ESTATE,128kW Style Ed Pro 77kWh 5dr Auto,2022-08-03,2023-08-01,125kW Ch
VOLKSWAGEN,ID.4 ESTATE,150kW Life Ed Pro Perform 77kWh 5dr Auto,2022-08-03,2023-11-07,125kW C
VOLKSWAGEN,ID.4 ESTATE,150kW Style Ed Pro Perform 77kWh 5dr Auto 125kW,2022-08-03,2023-11-07,
VOLKSWAGEN,ID.4 ESTATE,195kW 4MOTION Life Ed Pro Perform 77kWh 5dr Auto,2022-08-03,2023-08-01,
VOLKSWAGEN,ID.4 ESTATE,220kW 4MOTION GTX Max 77kWh 5dr Auto,2022-08-03,2022-12-15,125kW Ch
VOLKSWAGEN,ID.4 ESTATE,220kW 4MOTION GTX 77kWh 5dr Auto,2022-08-03,2023-11-07,125kW Ch
VOLKSWAGEN,CALIFORNIA DIESEL ESTATE,2.0 TDI Ocean 5dr DSG,2024-10-01,,
VOLKSWAGEN,CALIFORNIA DIESEL ESTATE,2.0 TDI Coast 5dr DSG,2024-10-01,,
VOLKSWAGEN,CALIFORNIA DIESEL ESTATE,2.0 TDI Beach Camper 5dr DSG,2024-10-01,,
VOLKSWAGEN,CALIFORNIA ESTATE,2.0 TSI Beach Camper 5dr DSG,2024-10-01,2024-10-02,
VOLKSWAGEN,CALIFORNIA ESTATE,2.0 TSI Coast 5dr DSG,2024-10-01,,
VOLKSWAGEN,CALIFORNIA ESTATE,2.0 TSI Ocean 5dr DSG,2024-10-01,,
VOLKSWAGEN,CALIFORNIA ESTATE,1.5 TSI eHybrid Beach Camper 5dr 4MOTION DSG,2024-10-01,,
VOLKSWAGEN,CALIFORNIA ESTATE,1.5 TSI eHybrid Coast 5dr 4MOTION DSG,2024-10-01,,
VOLKSWAGEN,CALIFORNIA ESTATE,1.5 TSI eHybrid Ocean 5dr 4MOTION DSG,2024-10-01,,
VOLKSWAGEN,ID.7 HATCHBACK,250kW 4MOTION GTX 86kWh 5dr Auto,2024-08-01,,
VOLKSWAGEN,ID.7 TOURER,250kW 4MOTION GTX 86kWh 5dr Auto,2024-08-01,,
VOLKSWAGEN,ID.7 TOURER,250kW 4MOTION GTX 86kWh 5dr Auto,2024-08-01,,Exterior+ Pan
VOLKSWAGEN,ID.7 HATCHBACK,250kW 4MOTION GTX 86kWh 5dr Auto,2024-08-01,,Exterior+ Pan
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 86kWh 5dr LWB Auto,2024-06-28,,6 Seat/Info+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 79kWh 5dr Auto,2024-06-28,,Infotainment+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 86kWh 5dr LWB Auto,2024-06-28,,Infotainment+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 79kWh 5dr Auto,2024-06-28,,6 Seat/Info+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,Design+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,6 Seat/Design+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB Auto,2024-06-28,,6St/Design+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB Auto,2024-06-28,,Design+
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,Comfort Seat
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB Auto,2024-06-28,,6 Seat/Comf
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,6 Seat/Comf
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB Auto,2024-06-28,,Comfort Seat
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB At 6St/Comf/Design,2024-06-28,,
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,Design+/Comf
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,6 St/Design+/Com
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB Auto,2024-06-28,,Design+/Comf
VOLKSWAGEN,GOLF HATCHBACK,2.0 TSI 300 GTI Clubsport 5dr DSG,2024-08-08,,
VOLKSWAGEN,GOLF HATCHBACK,2.0 TSI 333 R 4Motion 5dr DSG,2024-08-08,,
VOLKSWAGEN,GOLF HATCHBACK,2.0 TSI 333 R Black Edition 4Motion 5dr DSG,2024-08-08,,
VOLKSWAGEN,GOLF ESTATE,2.0 TSI 333 R 4Motion 5dr DSG,2024-08-08,,
VOLKSWAGEN,T-ROC HATCHBACK,2.0 TSI 300 4MOTION R Black Edition 5dr DSG,2024-08-15,,
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 79kWh 5dr Auto,2024-06-28,,6 Seat
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,6 Seat
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 86kWh 5dr LWB Auto,2024-06-28,,
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 86kWh 5dr LWB Auto,2024-06-28,,6 Seat
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB Auto,2024-06-28,,
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 86kWh 5dr LWB Auto,2024-06-28,,6 Seat
VOLKSWAGEN,ID.5 COUPE,250kW 4MOTION GTX 79kWh 5dr Auto,2024-06-20,,
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Life Pro 79kWh 5dr Auto,2024-06-28,,
VOLKSWAGEN,ID. BUZZ ESTATE,210kW Style Pro 79kWh 5dr Auto,2024-06-28,,
VOLKSWAGEN,POLO HATCHBACK SPECIAL EDITION,1.0 TSI Black Edition 5dr DSG,2024-07-04,,
VOLKSWAGEN,TAIGO HATCHBACK,1.0 TSI 115 Black Edition 5dr,2024-07-04,,
VOLKSWAGEN,TAIGO HATCHBACK,1.0 TSI 115 Black Edition 5dr DSG,2024-07-04,,
VOLKSWAGEN,TAIGO HATCHBACK,1.5 TSI 150 Black Edition 5dr DSG,2024-07-04,,
VOLKSWAGEN,ID.3 HATCHBACK,240kW GTX Performance 79kWh 5dr Auto,2024-08-29,,
VOLKSWAGEN,ID.3 HATCHBACK,240kW GTX Performance 79kWh 5dr Auto,2024-08-29,,Pan Rf
VOLKSWAGEN,TIGUAN ESTATE,2.0 TSI 265 4Motion R-Line 5dr DSG,2024-08-15,,
VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 204 Style eHybrid 5dr DSG,2024-06-27,,
VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 272 GTE eHybrid 5dr DSG,2024-06-27,,
VOLKSWAGEN,ID. BUZZ ESTATE,150kW Style Edition 77kWh 5dr Auto,2023-01-01,2024-06-27,
VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI Black Edition 5dr,2024-07-04,,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Black Edition 5dr,2024-07-04,,
VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Black Edition 5dr DSG,2024-07-04,,
VOLKSWAGEN,ID.7 HATCHBACK,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,
VOLKSWAGEN,ID.7 HATCHBACK,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,Interior Pack
VOLKSWAGEN,ID.7 HATCHBACK,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,Exterior+ Pan
VOLKSWAGEN,ID.7 HATCHBACK,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,Int/Ext+ Pan
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,Interior Pack
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,Exterior+ Pan
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro S 86kWh 5dr Auto,2024-07-04,,Int/Ext+ Pan
VOLKSWAGEN,GOLF HATCHBACK,2.0 TSI 265 GTI 5dr DSG,2024-06-20,,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Essential Pro 59kWh 5dr Auto,2024-06-27,,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,Comfort
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,Exterior/Pan Rf
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,Exterior/Pan Rf/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,Comfort/Ext/Pan Rf/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,Comfort/Ext/Pan Rf
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,Comfort/DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro 59kWh 5dr Auto,2024-06-27,,DAP
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro 59kWh 5dr Auto,2024-06-27,,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro 59kWh 5dr Auto,2024-06-27,,Exterior/Pan Rf
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro 59kWh 5dr Auto,2024-06-27,,Comfort
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro 59kWh 5dr Auto,2024-06-27,,Comf/Ext/Pan Rf
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro 77kWh 5dr Auto,2024-04-18,,
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro 77kWh 5dr Auto,2024-04-18,,Interior Pack
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro 77kWh 5dr Auto,2024-04-18,,Exterior+ Pan
VOLKSWAGEN,ID.7 TOURER,210kW Match Pro 77kWh 5dr Auto,2024-04-18,,Int/Ext+ Pan
VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 150 R-Line 5dr,2024-04-25,,
VOLKSWAGEN,GOLF HATCHBACK,1.5 eTSI 150 R-Line 5dr DSG,2024-04-25,,
VOLKSWAGEN,GOLF ESTATE,1.5 TSI 150 R-Line 5dr,2024-04-25,,
VOLKSWAGEN,GOLF ESTATE,1.5 eTSI 150 R-Line 5dr DSG,2024-04-25,,
VOLKSWAGEN,ID.4 ESTATE,210kW Match Pro 77kWh 5dr Auto,2024-03-27,2024-06-20,Design Pack+
VOLKSWAGEN,ID.4 ESTATE,210kW 4M Match Pro 77kWh 5dr Auto,2024-03-27,2024-06-20,Design Pack+
VOLKSWAGEN,ID.5 COUPE,210kW Match Pro 77kWh 5dr Auto,2024-03-27,2024-06-20,Design Pack+
VOLKSWAGEN,ID.3 HATCHBACK,150kW Essential Pro S 77kWh 5dr Auto,2024-05-30,,5 Seats
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2024-05-30,,5 Seats
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2024-05-30,,Comfort/5 Seats
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2024-05-30,,Ext/Pan Rf/5 Seats
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2024-05-30,,DAP/5 Seats
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2024-05-30,,Comf/Ext/Pan Rf/5St
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2024-05-30,,Comf/DAP/5 Seats
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto,2024-05-30,,Ext/Pan Rf/DAP/5St
VOLKSWAGEN,ID.3 HATCHBACK,150kW Pro S 77kWh 5dr Auto Comf/Ext/PanRf/DAP/5S,2024-05-30,,
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro S 77kWh 5dr Auto,2024-05-30,,5 Seats
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro S 77kWh 5dr Auto,2024-05-30,,Comfort/5St
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro S 77kWh 5dr Auto,2024-05-30,,Ext/Pan Rf/5St
VOLKSWAGEN,ID.3 HATCHBACK,150kW Match Pro S 77kWh 5dr Auto Comf/Ext/Pan/5S,2024-05-30,,
VOLKSWAGEN,GOLF DIESEL HATCHBACK,2.0 TDI Match 5dr,2024-05-16,,
VOLKSWAGEN,GOLF DIESEL HATCHBACK,2.0 TDI 150 R-Line 5dr DSG,2024-05-16,,
VOLKSWAGEN,GOLF DIESEL ESTATE,2.0 TDI Life 5dr,2024-05-16,,
VOLKSWAGEN,GOLF DIESEL ESTATE,2.0 TDI 150 Style 5dr DSG,2024-05-16,,
VOLKSWAGEN,GOLF DIESEL ESTATE,2.0 TDI 150 R-Line 5dr DSG,2024-05-16,,
VOLKSWAGEN,CADDY ESTATE,1.5 TSI 116 5dr,2024-04-26,,
VOLKSWAGEN,CADDY ESTATE,1.5 TSI 116 5dr,2024-04-26,,7 Seat
VOLKSWAGEN,CADDY MAXI ESTATE,1.5 TSI 116 5dr,2024-04-26,,5 Seat
VOLKSWAGEN,CADDY MAXI ESTATE,1.5 TSI 116 5dr,2024-04-26,,
VOLKSWAGEN,CADDY ESTATE,1.5 TSI Life 116 5dr DSG,2024-04-26,,Tech Pack
VOLKSWAGEN,CADDY ESTATE,1.5 TSI Life 116 5dr DSG,2024-04-26,,7 Seat/Tech Pack
VOLKSWAGEN,CADDY MAXI ESTATE,1.5 TSI Life 116 5dr DSG,2024-04-26,,5 Seat/Tech Pack
